# Gothic word list, compiled by Dr. Moritz Heyne, published in 1896
# Herkunft: goth_heyne.txt (Dr. Moritz Heyne, 1896), ASCII
# bearbeitet mit Lotus WordPro 9.7, Text-Importeinstellung: Codepage 1252,
# Wagenrücklauf nach jedem Absatz
# 1. Durchgehen: 03/07.2007 .. 05/07.2007
# 2. Durchgehen inkl. Streichung falscher Wörter 06/07.2007 .. 08.07.2007
# An asterisk * denotes a reconstructed word which has not been testified.
huggrjan|hungern
hugjan|denken, meinen, gesinnt sein
hugrjan|s. huggrjan
hugs|Sinn, Verstand
hugs?|(gen. hugsis), Feld, Landgut
huhjan|sammeln?
huhrus|Hunger, Hungersnot
hulistr|Hülle, Decke
huljan|verhüllen, bedecken
hulundi|Höhle
hulþs|hold, gnädig
hun|Anhängesilbe zur Bildung unbestimmter Pronomina: irgend
hund|(nur im plur.), hundert
hundafads|s. hundafaþs
hundafaþs|Anführer über hundert Mann, Hauptmann
hunds|Hund
hunsl|Opfer
hunslastaþs|Opferstätte, Altar
hunsljan|opfern
hunþs|Gefangenschaft
hups|Hüfte
huzd|Schatz
huzdjan|Schätze sammeln
hwad|s. hwaþ
hwadre|wohin
hwahs|s. hwazuh
hwairban|wandeln
hwairnei|Birnschädel
hwaiteis|Waizen
hwaiwa|wie
hwan|1. in der Frage: wann? 2. irgend wann, je, einmal; 3. wie; 4. um wie viel; 5. nach anders Partikeln: etwa; vielleicht dasz
hwanhun|jemals
hwar|wo
hwarbon|wandeln, umher-wandeln, gehen
hwarjis|welcher, wer (von mehreren)
hwarjizuh|(fem. hwarjoh, n. hwarjatoh), jeder, ein Jeder
hwas|(fem. hwo, n. hwa). 1. fragend: wer, was; in hwis: weswegen, warum; und hwa: bis zu welcher Zeit, wie lange; hwa was, auch: warum; 2. unbest.: irgend Einer, Jemand Etwas-- vgl. þis-hwazuh, þis-hwah
hwashun|Jemand
hwassaba|streng mit Schärfe
hwassei|Strenge
hwazuh|(fem. hwoh, n. hwah), jeder
hwaþ|wohin
hwaþar|interrog., wer, was (von zweien)
hwaþjan|schäumen
hwaþo|Schaum
hwaþro|von woher
hwe|1. wem, mit wem, womit; 2. um wie viel, um was; 3. etwa
hweh|instr. von hwazuh, jedenfalls, nur
hweila|Weile, Zeit, Stunde
hweilahwairbs|der Zeit sich fügend, augenblicklich, unbeständig
hweilan|weilen, zögern, aufhören
hweilohun|irgend eine Zeit lang
hweits|weisz
hwelauþs|wie grosz
hweleiks|s. hwileiks
hwileiks|wie beschaffen, was für ein, welcher
hwileiks swaleik|wie (beschaffen) -- so (beschaffen)
hwilftri|im plur. Totenkiste, Bahre, Sarg
hwoftuli|das Rühmen, der Ruhm
hwopan|sich rühmen
hwota|Drohung
hwotjan|drohen
hyssopo|Fremdw., Ysop
ibai|1. ob denn, etwa, wohl? 2. dasz nicht, dasz nicht etwa; -- vgl. n-ibai, n-iba
ibdalja|Abhang, Tal
ibnaleiks|gleich
ibnaskauns|gleichgestaltet
ibnassus|Gleichheit, Billigkeit
ibns|eben, flach
ibuks|rückwärts, zurück
idreiga|Reue, Busze
idreigon|berufen, Busze tun
idweit|Schimpf, Schmach, Schmähung
idweitjan|schmähen, schmähend vorwerfen, verweisen, lästern
iftuma|der nächste, folgende
iggqar|euch beiden gehörig
ik|ich
in|1. wegen, durch, über, bei; in þis, inuh þis darum, deshalb; in þizei, in þizeei deshalb dasz, weil, weshalb, darum; in þizozei waihtais um deswillen; in hwis weshalb;2. räumlich: in, auf, zu, vor (in Gegenwart), bei, an, unter (zwischen); zeitlich: in, an, zu, auf, während, binnen; ferner: nach, durch, vermittelst, gemäsz, in Bezug auf; in þamma darin, darnach, dadurch; in þammei darüber dasz, als, wenn, weil; 3. örtlich. in, auf, nach, zu; zeitlich: bis in, bis zu, auf; ferner: in, gegen, für, in Hinsicht auf u. a
inagjan|in Angst setzen, bedrohen
inahei|verständiges Betragen, Sittsamkeit, Nüchternheit
inahs|verständig, klug
inaljanon|zornig machen, reizen
inbranjan|s. inbrannjan
inbrannjan|in Brand stecken
indrobnan|betrübt werden, sich betrüben
infeinan|gerührt werden, sich erbarmen
ingaleikon|umwandeln, verwandeln
ingardja|Hausgenosz
ingards|im Hause befindlich
ingramjan|in Zorn setzen, erbittern
inilo|Entschuldigung, Vorwand
inkilþo|schwanger
inkunja|Stammgenosse, plur. Landsleute
inliuhtjan|erleuchten
inmaideins|Veränderung, Vertauschung
inmaidjan|verändern, umgestalten, verwandeln
inn|hinein
inna|innen, im Innern, innerhalb
innakunds|zum Hause gehörig, Hausgenosse
innana|innen, inwendig, innerhalb
innatgahts|Eingang, Eintritt
innaþro|von innen her, inwendig
inniman|hereinnehmen, entnehmen, hernehmen: Part. in-numan
inniujiþa|Fest der Erneuerung des Tempels
innuma|der innerste, innere
inrauhtjan|zürnen
inreiran|erbeben
insahts|Anzeige, Erzählung, Erklärung, Behauptung
insahwan|auf etwas hinsehen
insaian|hineinsäen
insailjan|an Seile binden
insakan|jemandem vorschreiben, vortragen, anzeigen
insandjan|hinsenden, senden, hineinsenden, zusenden
instandan|nahe bevorstehen
inswinþjan|stärken
intandjan|verbrennen
intrusgjan|einpfropfen
intundnan|brennen, Brunst leiden
inu|s. inuh
inuh|ohne, auszer
inwagjan|in Bewegung setzen, aufregen, betrüben
inwandjan|verkehren, verdrehen
inweitan|anbeten
inwidan|verleugnen
inwindiþa|Ungerechtigkeit
inwinds|ungerecht
inwisan|bevorstehen, da sein
inwitoþs|part., dem Gesetze unterworfen
is|(fem. si, n. ita), er, sie, es
itan|essen
iudaiwisko|jüdisch
iudaiwiskon|jüdisch leben
iudaiwisks|jüdisch
iumjo|Menge
iup|aufwärts, nach oben
iupa|oben
iupana|von Neuem
iupaþro|von oben, von oben her
ius|gut; iusiza: besser
iusila|Besserung, Erleichterung
ize|s. izei
izei|das is mit dem angehängten ei, fem. sei, als. rel. für nom. sing. und plur., welcher, welch
izwar|euer, euere, euer
izwizei|euch welchen, euch denen
iþ|1. aber, zwar; 2. wenn
jabai|wenn, wenn auch
jah|und
jai|ja, wahrlich, fürwahr
jainar|dort, daselbst, allda, da
jaind|dorthin, dahin
jaindre|dorthin, dahin
jaindwairþs|dorthin, dahin
jains|fem. jaina, n. jainata, jener, jene jenes
jainþro|von dort, von da
jau|ob
jaþþe|und wenn
jer|Jahr
jiuka|Streit, Zorn
jiukan|kämpfen, siegen
jiuleis|Julmonat (November)
jota|Jota, Pünktchen
ju|schon, nun, jetzt
juggalauþs|Jüngling
juggs|(Comp. juhiza) jung
juk|Joch, Paar
juktuzi|Joch
junda|Jugend
jupan|schon
juzei|die ihr
kaisar|Kaiser
kaisaragild|Kaisersteuer, Zins
kalbo|Kalb, junge Kuh
kalds|kalt
kalkinassus|Hurerei, Ehebruch
kalkjo|Hure
kannjan|bekannt machen, kund tun, predigen
kapillon|die Haare abschneiden
kara|Sorge: mik ist kara mich kümmert
karkara|Kerker, Gefängnis
karon|sich kümmern
kas|Gefäsz, Krug
kasja|Töpfer
katils|Kessel, ehernes Geschirr
kaupatjan|(praet. kaupasta), ohrfeigen, Backenstreiche, Faustschläge geben
kaupon|handeln, Handel treiben
kaurban|Fremdw., Gabe
kaurbanus|Fremdw. (dat. -naun), Tempelschatz
kaurei|Schwere, Last, Fülle
kauriþa|Last
kaurjan|drücken, belasten, beschweren, belästigen
kaurn|Korn, Frucht, Weizen
kaurno|Korn, Körnchen
kaurus|schwer, gewichtig, nom. pl. fem. kaurjos
kausjan|kosten, schmecken
kawtsjo|Fremdw. Caution
keinan|(praet. *kai, *kijum, neugebildet keinoda, kijans) keimen
kelikn|oberstes Geschosz, Speisesaal Turm
kilþei|Mutterleib
kindins|Statthalter, Landpfleger
kinnus|Wange
kintus|Heller
kiusan|prüfen, erproben, wählen
klismjan|klingen
klismo|Klingel, Schelle
kniu|Knie, gen. kniwis
knoþs|Geschlecht
knussjan|auf die Kniee fallen
kriustan|knirschen
krusts|das Knirschen
kubitus|das Liegen, Lager am Tische
kukjan|küssen
kumei|Fremdw., stehe auf
kunawida|Fessel, Bande
kuni|Geschlecht, Stamm, Gattung
kunnan|kennen, wissen
kunþi|Kunde, Kenntnis, Erkentnis, Wissenschaft
kunþs|kund, bekannt
kustus|Prüfung, Beweis, Probehaltigkeit
laggei|Länge
laggs|lang, nur von der Zeit
lagjan|legen, hinlegen
laian|s. lauan
laiba|Ueberbleibsel
laigaion|Fremdw., Legion
laikan|springen, hüpfen, frohlocken
laiks|Tanz
laiktjo|lectio, Leseabschnitt für den Gottesdienst
laisareis|Iehrer
laiseigs|lehrfähig, zum Lehren geschickt
laiseins|Lehre
laisjan|lehren
laistjan|folgen, nachfolgen, nachgehen, nachstreben
laists|Spur, Ziel
lamb|Lamm, Schaf
land|Land, Landschaft, Gegend
lasiws|adject. (superl. lasiwosts), schwach, kraftlos
latei|Ueberdrusz
latjan|lässig machen, aufhalten
lats|lässig, träge, faul
lauan|schmähen
laubjan|glauben? -- Comp. ga-laubjan, us-laubjan
laubs|s. filugalaufs
laudi|Gestalt
laufs|Laub, Blatt
laugnjan|leugnen
lauhatjan|leuchten
lauhmoni|s. lauhmuni
lauhmuni|Blitz
laun|Lohn, Belohnung, Sold
launawargs|der Undankbare
laus|los, leer, vergeblich, nichtig
lausawaurdei|eitles Geschwätz
lausawaurdi|eitles, leeres Geschwätz
lausawaurds|Eitles redend, Schwätzer
laushandus|mit leeren Händen
lausjan|lösen, trennen, erlösen, befreien
lausqiþrei|Nüchternheit, Fasten
lausqiþrs|leeren Magens, ungespeiset
laþaleiko|sehr gern
laþon|einladen, berufen
laþons|Einladung, Berufung
leihts|Leichtsinn
leihwan|leihen
leik|Fleisch, Leib, Leichnam
leikains|Wolgefallen, Beschlusz, Vorsatz
leikan|gefallen, zu Gefallen sein
leikeins|von Fleisch, fleischlich, leiblich
leikeis|s. lekeis
leikinassus|s. lekinassus
leikinon|s. lekinon
lein|Leinwand
leisan|erfahren, lernen: praet. lais ich weisz
leitan|s. letan
leitils|klein, wenig, kurz
leiþus|Wein, Obstwein
lekeis|Arzt
lekinassus|Heilung
lekinon|heilen, gesund machen
letan|lassen, zulassen, von sich lassen, überlassen, zurücklassen
lew|Gelegenheit, Anlasz
lewjan|verraten
libains|Leben
liban|leben
ligan|liegen
ligrs|Lager, Bett
lima|Fremdw., warum?
lisan|zusammenlesen, sammeln
listeigs|listig, arglistig
lists|List, Arglist
lita|Verstellung
liteins|Fürbitte
litjan|heucheln, sich verstellen
liubaleiks|lieblich, liebenswürdig
liubs|lieb, geliebt
liudan|wachsen
liuga|Ehe
liugan|lügen
liugn|Lüge
liugnapraufetus|Lügenprophet
liugnawaurds|Lügenredner
liugnja|Lügner
liuhad|s. liuhaþ
liuhadei|Licht, Erleuchtung
liuhadeins|leuchtend, hell
liuhaþ|Licht, Schein
liuhtjan|leuchten
liuta|heuchlerisch, betrügerisch
liutei|Heuchelei, Betrug, Arglist, Scheinheiligkeit
liuþareis|Sänger
liuþon|singen, lobsingen
liþus|Glied
lofa|die flache Hand
lohannes|Johannes
lohannis|s. lohannes
lubains|Hoffnung
lubjaleis|giftkundig, Zauberei treibend
lubjaleisei|Giftkunde, Zauberei
lubs|s. galufs
ludja|Angesicht
luftus|Luft
lukarn|Leuchte, Licht
lukarnastaþa|Leuchter
lun|Lösegeld
luston|begehren
lustus|Lust, Begierde, Verlangen
lustusams|zum Verlangen gereichend, ersehnt
luton|betrügen, verführen
magan|können, vermögen
magaþei|Jungfrauschaft
magaþs|Jungfrau
magula|Knäbchen, Knabe
magus|Knabe, Kind, Knecht
mahteigs|mächtig, möglich
mahts|Macht, Kraft, Vermögen
maidjan|verändern, verfälschen
maihstus|Mist, Dünger
mail|Maal, Falte, Runzel
maimbrana|Pergamentrolle
mais|mehr, noch mehr, viel mehr, vielmehr
maist|aufs meiste, höchstens
maists|superl., der gröste
maitan|hauen, abhauen
maiza|gröszer, mehr
maiþms|Geschenk
malan|mahlen
malma|Sand
malo|Motte
mammo|Fleisch
mammona|Mammon
managduþs|Menge, Ueberflusz
managei|Menge, Volk
managfalþs|mannigfaltig
managjan|vermehren, vervielfältigen
managnan|sich mehren, reich sein, reichlich vorhanden sein
manags|(comp. managiza), mancher, viel
manamaurþrja|Menschenmörder
manaseþs|Menschensaat, Menschenmenge, Welt
manauli|Gestalt
manleika|Bild
manna|Fremdw., Manna
mannahun|(decliniert wie manna mit angehängtem -hun), stets mit der Negation: ni manna-hun Niemand
manniskodus|Menschlichkeit
mannisks|menschlich
manwiþa|Bereitschaft
manwjan|bereiten, zurichten
manwuba|bereit
manwus|bereit
maran aþa|Fremdw. der Herr kommt
marei|Meer
marisaiws|See
marka|Mark, Grenze, Gebiet
markreitus|Perle
marseins|Aergernis
martyr|Märtyrer, Blutzeuge: gen. pl. marytre Kalend
marzjan|ärgern
matibalgs|Tasche, Speisetasche
matjan|essen
mats|Speise
maudjan|erinnern
maurgins|der Morgen
maurnan|sorgen, ängstlich besorgt sein
maurþr|Mord
maurþrjan|morden, töten
mawi|(gen. maujos), Mädchen, Jungfrau
mawilo|Mägdlein
maþa|Made, Wurm
maþl|Versammlungsplatz, Markt
maþleins|Rede, Sprache
maþljan|reden
megs|Tochtermann, Eidam
meins|(fem. meina, n. mein, meinata), mein
meki|Schwert
mel|Zeit, Stunde
mela|Scheffel
meljan|schreiben, aufschreiben; -- Comp. ana-, faura-, faura-ga-, ga-, uf-, ufar-meljan
mena|Mond
menoþs|Monat
mereins|Verkündigung
meriþa|Gerücht, Ruf
merjan|verkündigen, das Evangelium verkündigen, predigen
mes|(gen. mesis), Tafel, Tisch, Schüssel
midjasweipains|Ueberschwemmung, Sündflut
midjis|mitten
midjungards|Erdkreis
miduma|Mitte
midumon|vermitteln
mikilaba|grosz, sehr
mikilduþs|Grösze
mikilei|Grösze
mikiljan|grosz machen oder erklären, preisen, verherrlichen
mikilnan|verherlicht werden
mikils|grosz, stark, viel
mikilþuhts|hochmütig
mildiþa|Milde
milhma|Wolke
militon|Kriegesdienste tun
miliþ|Honig
miluks|Milch
mimz|Fleisch
minnists|der kleinste, geringste (letzte)
minniza|kleiner, geringer (jünger)
mins|weniger, geringer
minz|s. mins
minznan|geringer werden, abnehmen
missadeþs|Missetat, Sünde
missaleiks|verschieden, allerlei
missaqiss|Wortstreit, Spaltung
missataujands|part. präs
misso|einander, wechelseitig
mitadjo|Masz
mitads|s. mitaþs
mitan|messen
mitaþs|Masz
miton|ermessen, denken, bedenken, überlegen, beherzigen
mitons|Ermessen, Gedanke, Ratschlag
mizdo|Lohn
miþ|mit
miþgaleikonds|part., Nachahmer
miþgardawaddjus|Scheidewand
miþgasinþa|Reisegefährte
miþwissei|Mitwissen, Gewissen
miþþan|mit dem, während des, inzwischen
miþþane|s. miþþanei
miþþanei|mit dem dasz, während, als, indem
modags|zornig
mods|Mut, Zorn
mota|Zoll
motareis|Zöllner
motastaþs|Zollstätte, Zollhaus
mukamodei|Sanftmut
mulda|Staub
muldeins|von Staub, irdisch
munan|gedenken, wollen
mundon|sis, sich etwas ansehen, auf etwas sehen
mundrei|Ziel
muns|Gedanke, Ratschlusz, Absicht, Bestreben
munþs|Mund
nadrs|Natter
nahtamats|Nachtessen, Abendmahl, Gastmahl
nahts|fem., Nacht
naiteins|Lästering
namo|Name
namujan|nennen
naqadei|Nacktheit, Blösze
naqaþs|nackt, blosz
nardus|Narde
naseins|Rettung, Heil
nasjan|retten, selig machen
nati|Netz
natjan|benetzen
naudibandi|Zwangsfessel, Band
naudiþaurfts|notdürftig, nötig
nauh|noch
nauhuþþan|und noch, ja auch sogar
nauhþan|noch
nauhþanuh|noch
naus|tot
nauþjan|nötigen, zwingen
nauþs|Not, Zwang, Gewalt
ne|nein
nehw|nahe, nahe zu, nahe an
nehwa|nahe
nehwis|näher
nehwjan|sich nähern
nehwundja|der Nächste
nei|nicht?
neiwan|grollen, zürnen
neiþ|Neid
neþla|Nadel
ni|nicht, auch nicht, doch nicht, nicht etwa, nicht einmal
niba|wenn nicht, es wäre denn dasz, auszer dasz
nibai|s. niba
nidwa|Rost
nih|(verstärkend) nicht
niman|nehmen, annehmen, empfangen, aufnehmen, sich zuziehen
nist|d. i. ni ist, s. wisan
niu|nicht? nicht wahr?
niuhseins|Heimsuchung
niujasatiþs|Neuling
niujis|neu, jung
niujiþa|Neuheit
niuklahei|Kleinmut
niuklahs|neugeboren, klein, Kind
niun|neun
niunda|der neunte
niuntehund|neunzig
niutan|einer Sache genieszen, an etwas Teil nehmen
niþan|unterstützen
niþjis|Vetter, Verwanter
niþjo|Verwante, Base
nota|Hinterteil des Schiffes
nu|nun, jetzt
nuh|in der Frage: nun, also, denn
nunu|demnach, darum, also
nuta|Fänger, Fischer
ogan|furchten, sich fürchten
ogjan|in Furcht setzen, schrecken
osanna|Fremdw., Hosanna
paintekuste|Fremdw., Pfingsten
papa|Vater, Bischof
parakletus|Fremdw. Tröster
paraskaiwe|Fremdw. , Rüsttag
paska|Fremdw.., Pascha, Osterfest, Ostermahlzeit
pasxa|s. paska
paurpaura|s. paurpura
paurpura|Fremdw., Purpur, Purpurkleid
paurpuron|mit Purpur färben
peikabagms|Palmbaum
pistikeins|unverfälscht, ächt
plapja|Strasze
plats|Lappen, Flicken
plinsjan|tanzen
praitauria|s. praitoria
praitoria|Praetorium, Gerichtshaus
praitoriaun|Fremdw., dasselbe
praizbytairei|Fremdwort , die Priesterschaft, die Aeltesten
praizbytairi|Fremdw. Priesterschaft
praizbyterei|s. praizbytairei
praufeteis|Fremdw., Prophetin
praufetes|Prophet
praufeti|Fremdw. Prophezeihung, Weissagung
praufetja|Fremdw. Prophezeihung
praufetjan|prophezeihen, weissagen
praufetus|Prophet
psalma|Psalm
psalmo|dasselbe
puggs|oder pugg, Beutel, Geldbeutel: acc. pugg
pund|Pfund
qairrei|Sanftmut
qairrus|sanftmütig
qens|Eheweib, Weib, Frau
qiman|kommen, ankommen, hinkommenn, herkommen
qinakunds|weiblichen Geschlechts
qineins|weiblich
qino|Weib, Eheweib
qisteins|Verderben
qistjan|verderben
qius|(gen. qiwis), lebendig
qiþan|sagen, sprechen, reden, meinen, nennen
qiþuhafts|schwanger
qiþus|Leib, Mutterleib
qrammiþa|Feuchtigkeit
qums|Ankunft, Wiederkunft, Anwesenheit
rabbei|Fremdw., Rabbi
ragin|Rat, Ratschlusz, Beschlusz
ragineis|Ratgeber, Ratsherr
raginon|Statthalter oder Landpfleger sein
rahnjan|rechten
rahton|hinreichen, darreichen
raidjan|bestimmen
raihtaba|recht
raihtis|denn
raihts|recht, gerade, eben
raka|Fremdw., Raka (Taugenichts)
rasta|Rast, Meile
rauds|rot
raupjan|ausraufen, abrupfen
raus|Rohr
razda|Mundart, Sprache, Zunge
razn|Haus
raþjo|Zahl
raþs|leicht
reiki|Reich, Herrschaft, Gewalt, Obrigkeit
reikinon|über etwas herrschen
reiks|Herrscher, Oberster, Obrigkeit
reiran|zittern, beben
reiro|Zittern, Schreck
rign|Regen
rignjan|regnen
rikan|aufhäufen, sammeln
rimis|Ruhe
rinnan|rennen, laufen, hinzulaufen, sich stürzen
rinno|Gieszbach, Bach
riqis|Finsternis, Dunkelheit
riqiz|s. riqis
riqizeins|finster, dunkel, verdunkelt
riqizjan|sich verfinstern
riurei|Vergänglichkeit, Verweeung, Verderben -- Comp. un-riurei
riurjan|etwas verderben
riurs|vergänglich, zeitlich, verweslich, verderbt
riuþs|s. gariuds
rodjan|reden, sprechen
rohsns|Hof, Vorhof: acc. rohsn
rum|Raum
rums|geräumig, breit
runa|Geheimnis
runs|Lauf
saban|feine Leinwand
sabbato|Sabbat
sabbatus|Fremdw. Sabbat
sads|s. saþs
saei|neutr. þatei, welcher, welche, welches
saggqjan|etwas senken, versenken
saggqs|Untergang, Abend
saggws|Gesang
sah|fem.soh, n. þatuh, und dieser, welcher
sahts|Krankheit, Kränklichkeit
sahwazuh|jeder
sai|siehe, sehet
saian|säen
saihs|sechs
saihsta|ord., der sechste
saihwan|sehen, ansehen, hinsehen, besehen, zusehen-- Compos. and-, at-, bi-, ga-, in-, þairh-, us-saihwan; un-saihwands, un-ga-saihwans
saijan|s. saian
sainjan|säumen, sich verspäten
sair|Schmerz
saiwala|Seele, Leben
saiws|See
sakan|streiten, zanken
sakjo|Streit, Zänkerei
sakkus|Sack
sakuls|streitsüchtig
salbon|salben
salbons|Salbe
saldra|Possen
saliþwos|plur., Herberge, Wohnung, Zimmer, Speisezimmer
saljan|opfern
salt|Salz
saltan|salzen
sama|derselbe, der nämliche, ein und derselbe
samafraþjis|gleichgesinnt
samakuns|gleichen Geschlechts, verwant
samalauþs|gleich grosz, gleich
samaleiko|auf gleiche Weise, desgleichen, gleichfalls
samaleiks|gleich, übereinstimmend
samana|zusammen, gemeinschaftlich
samaqiss|Uebereinstimmung
samasaiwals|einmütig
samaþ|nach demselben Orte hin, zusammen
samjan|gefallen. zu gefallen suchen
sandjan|senden
sarwa|pl., Waffen, Rüstung
satjan|setzen, stellen, pflanzen, bestimmen
sauil|Sonne
sauls|Säule
saurga|Sorge
saurgan|sorgen, sich kümmern
sauþa|Grund
sauþs|Opfer
saþs|satt
seds|s. manaseþs
seina|seiner, ihrer
seinagairns|eigensüchtig
seins|sein, ihr
seiteins|für sinteins, täglich
seiþs|Saat, s. *seþs
seiþus|spät
selei|Güte, Milde, Rechtschaffenheit
sels|gütig, tauglich
seneigs|s. sineigs
sibakþani|Fremdw., du hast mich verlassen
sibja|Schutz- und Friedensverhältnis
sibun|sieben
sibuntehund|siebenzig
sidon|üben
sidus|Sitte, Gewohnheit
sifan|sich freuen, frohlocken
siggwan|singen
sigis|Sieg
sigislann|Siegeslohn, Preis
sigljan|siegeln, das Siegel aufdrücken
sigljo|Siegel
sigqan|sinken, untergehen
sihu|Sieg
sik|s. nehwjan
sikls|Sekel
silba|selbst
silbasiuneis|Augenzeuge
silbawiljis|freiwillig, willfährig
sildaleik|Staunen, Verwunderung
sildaleikjan|staunen, sich verwundern
sildaleiknan|bewundert werden
sildaleiks|wunderbar
silubr|Silber, Geld
silubreins|silbern
silubrins|s. silubreins
simle|einst, vormals, ehedem
sinap|Senf
sineigs|alt
sinista|superl. als der Aelteste
sinteino|immer, allezeit
sinteins|täglich
sinþja|s. *sinþa
sinþs|Gang, Mal
siponeis|Schüler , Jünger
siponjan|Schüler, Jünger sein
sitan|sitzen
sitls|Sitz, Stuhl
siujan|nähen
siukan|siechen, krank, schwach sein
siukei|Siechtum, Krankheit, Schwachheit
siuks|siech, schwach, krank
siuns|Gesicht (Sehkraft, das Schauen)
skaban|schaben, scheeren, die Haare abschneiden
skadus|Schatten
skaftjan|in Bereitschaft setzen
skaidan|scheiden, trennen
skalja|Ziegel
skalkinassus|Dienstbarkeit, Dienst
skalkinon|dienen, dienstbar sein
skalks|Diener, Knecht
skaman|-- sik: sich schämen
skanda|Schande
skattja|Geldwechsler
skatts|Geldstück (Denar, Zehner, Mine, Pfund, Silberling), Geld
skaudaraips|Lederreif, Lederriemen
skauns|wolgestaltet, schon
skaurpjo|Scorpion
skauts|Schosz, Zipfel oder Saum am Kleide
skaþis|Schaden, Unrecht
skaþjan|schaden, Unrecht tun
skaþuls|schädlich, unrecht
skeima|Leuchte
skeinan|scheinen. leuchten, glänzen
skeireins|Erklärung, Auslegung
skeirs|klar, deutlich
skereins|s. skeireins
skewjan|gehen
skildus|Schild
skilja|Fleischer
skilliggs|Schilling
skip|Schiff
skohs|Schuh
skohsl|böser Geist, Teufel
skuft|das Haupthaar
skuggwa|Spiegel
skula|Schuldner, Schuldiger
skulan|schuldig sein, sollen, müssen
skuldo|das Schuldige
skura|Schauer
slahals|zum Schlagen geneigt
slahan|schlagen
slahs|(gen. slahis), Schlag
slaihts|schlicht, eben
slauhts|das Schlachten
slawan|schweigen, still, ruhig sein
sleids|s. sleiþs
sleiþa|Schaden
sleiþei|Gefahr
sleiþs|schlimm, gefährlich, grimmig
slepan|schlafen
sleps|Schlaf
sliupan|schleicken, schlüpfen
smairþr|Fett, Fettigkeit
smakka|Feige
smakkabagms|Feigenbaum
smals|klein, gering: superl. smalista
smarna|Mist, Kot
smyrn|Myrrhe
snaga|Kleid, Mantel
snaiws|Schnee
sneiþan|schneiden, ernten
sniumjan|eilen
sniumundo|eilig, eilends
sniwan|eilen, gehen, kommen
snorjo|Flechtwerk, Korb
snutrei|Weisheit
snutrs|weise
sokareis|Forscher
sokeins|Untersuchumg, Streitfrage
sokjan|suchen, verlangen, begehren
sokns|Untersuchung, Streitfrage
soþ|(oder soþs), Sättigung
spaikulatur|Fremdwort, Späher, Trabant
spaiskuldr|(?), Speichel
sparwa|Sperling
spaurds|Stadium, Rennbahn
speds|spät
speiwan|speien, spucken
spewan|s. speiwan
spilda|Tafel Schreibtafel
spill|Sage, Fabel
spilla|Verkündiger
spillon|verkündigen, erzählen
spinnan|spinnen
sprauto|schnell, ohne Zögern, bald
spyreida|Korb
stads|s. staþs
stafs|Elemente. Grundstoffe, nur im Plur. dat. stabim
staiga|Steig, Weg
stainahs|steinig
staineins|steinern
stainjan|steinigen
stains|Stein, Fels
stairno|Stern
stairo|die Unfruchtbare
staks|Maal, Wundmaal
stamms|stammelnd: schwerredend
standan|stehen
staua|Richter
stauastols|Richterstuhl
stautan|stoszen, schlagen
staþs|Stätte, Ort, Gegend
steigan|steigen
stibna|Stimme
stigqan|stoszen
stikls|Becher, Kelch
stiks|Punkt
stilan|stehlen
stiur|Stier
stiurjan|feststellen, geltend machen
stiwiti|Geduld
stojan|(praet. stauida), richten, beurteilen, verurteilen
stols|Stuhl, Thron
stoma|Stoff, Gegenstand
straujan|(praet. strawida), streben, breiten, ausbreiten
striks|Strich
stubjus|Staub
suljo|Sohle
suman|einst, ehemals
sums|irgend ein, ein gewisser
sundro|abgesondert, beiseits, allein, besonders
sunja|Wahrheit
sunjaba|wahrhaft, in Wahrheit
sunjeins|wahr, wahrhaft
sunjis|wahr
sunjon|rechtfertigen, verteidigen, entschuldigen
sunjons|Verteidigung, Verantwortung
sunna|(od. sunno ?), Sonne
sunno|Sonne
suns|bald, plötzlich auf einmal, sogleich
sunsaiw|so-gleich
sunsei|sobald als, da
sunus|Sohn
supon|würzen, kräftig machen
suts|süsz, sanft, erträglich
suþjon|kitzeln
suþns|Magen
swa|so
swaei|so dasz, daher, also
swah|so, so auch (auch swah jah)
swaihra|Schwiegervater
swaihro|Schwiegermutter
swalauþs|so grosz, so viel
swaleiks|so beschaffen, so
swamms|Schwamm
swaran|schwören
sware|vergebens, ohne Grund, umsonst
swartis|Tinte
swartizl|Schwärze, Tinte
swarts|schwarz
swaswe|sowie, gleichwie, wie
swau|Frage: so?
swaþþan|für swah-þan, so nun
swe|wie, gleichwie
swegniþa|Frohlocken, Freude, Wonne
swegnjan|frohlocken, triumphieren
sweiban|aufhören, ablassen
swein|Schwein
swekunþs|s. swikunþs
swerei|Ehre
sweriþa|Ehre, Achtung
swers|geehrt, geachtet, wert
swes|einen, zu eigen gehörend
sweþauh|doch, zwar, wenigstens (zum öftern gibt es dem Worte, wozu es gehört, nur einen Nachdruck)
swibls|Schwefel
swiglja|Pfeifer
swiglon|pfeifen
swigniþa|s. swegniþa
swignjan|s. swegnjan
swiknaba|rein, aus reiner Absicht
swiknei|Reinheit, Keuschheit
swikneins|Reinigung
swikniþa|Reinheit, Keuschheit
swikns|unschuldig
swikunþaba|offenbar, deutlich, unverhohlen, offen heraus
swikunþs|offenkundig, offenbar, bekannt
swiltan|sterben
swinþi|Stärke, Kraft
swinþjan|stark machen, befestigen
swinþnan|stark werden
swinþs|stark, kräftig, gesund
swistar|fem., Schwester
swogatjan|seufzen
swultawairþja|ein dem Tode naher, zum Tode sich neigend
swumfsl|Teich
